,words,ner,task
766,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
767,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
768,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '377', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '310', '[', 'K003184', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '53', 'лет', 'самотеком', 'обратился', 'в', 'поликлинику', 'с', 'жалобами', 'на', 'интенсивную', 'давящую', 'боль', 'за', 'грудиной', 'с', 'иррадиацией', 'в', 'шею', ',', 'левую', 'руку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
769,"['Из', 'анамнеза', ':', 'около', '6', 'месяцев', 'отмечает', 'приступы', 'давящих', 'болей', 'за', 'грудиной', ',', 'возникающих', 'во', 'время', 'физической', 'нагрузки', ',', 'исчезающих', 'в', 'покое', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
770,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'бледность', 'кожи', ',', 'акроцианоз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'O']",310
771,"['Пальпация', 'грудной', 'клетки', 'болезненности', 'не', 'вызывает', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",310
772,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",310
773,"['Границы', 'сердца', 'расширены', 'влево', 'до', 'средино-ключичной', 'линии', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
774,"['Тоны', 'сердца', 'глухие', ',', 'ритм', 'правильный', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'O']",310
775,"['Пульс', '–', '96', 'уд', '/', 'мин', '.', ',', 'ритмичный', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PHY-START', 'O']",310
776,"['АД', '–', '150', '/', '90', 'мм', 'рт', '.', 'ст', '.', 'ЭКГ', ':', 'ритм', 'синусовый', ',', 'смещение', 'сегмента', 'SТ', 'в', 'I', 'и', 'II', 'отведениях', 'ниже', 'изолинии', ',', 'сливается', 'с', 'зубцом', 'Т', ',', 'в', 'III', 'отведении', 'сегмент', 'SТ', 'ниже', 'изолинии', ',', 'патологический', 'зубец', 'Q', 'не', 'выявляется', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PHY-START', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",310
777,"['Пациент', 'срочно', 'госпитализирован', '.']","['O', 'O', 'O', 'O']",310
778,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",310
779,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",310
780,"['2', '.', 'Какие', 'лечебные', 'мероприятия', 'необходимо', 'провести', 'такому', 'больному', 'на', 'амбулаторном', 'этапе', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
781,"['3', '.', 'Какие', 'диагностические', 'мероприятия', 'необходимо', 'провести', 'такому', 'больному', 'на', 'стационарном', 'этапе', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
782,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
783,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
784,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '378', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '311', '[', 'K003185', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'оставляем', 'Основная', 'часть', 'Больная', '29', 'лет', 'жалуется', 'на', 'резкую', 'одышку', ',', 'заставляющую', 'еѐ', 'принимать', 'вынужденное', 'положение', 'сидя', ',', 'кашель', 'с', 'отделением', 'мокроты', ',', 'диффузно', 'окрашенной', 'свежей', 'кровью', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
785,"['Наблюдается', 'у', 'врача-терапевта', 'участкового', 'по', 'поводу', 'заболевания', 'сердца', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
786,"['Около', '5', 'лет', 'отмечает', 'одышку', 'при', 'физической', 'нагрузке', ',', 'периодический', 'кашель', ',', 'сухой', 'или', 'со', 'скудным', 'количеством', 'светлой', 'мокроты', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
787,"['Иногда', 'замечала', 'в', 'мокроте', 'прожилки', 'крови', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
788,"['Накануне', 'поступления', 'в', 'больницу', 'работала', 'физически', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",311
789,"['Ночью', 'проснулась', 'из-за', 'приступа', 'удушья', 'и', 'скорой', 'помощью', 'доставлена', 'в', 'стационар', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
790,"['Объективно', ':', 'состояние', 'тяжѐлое', '.']","['O', 'O', 'O', 'O', 'O']",311
791,"['Румянец', 'на', 'щеках', '.']","['PAT-START', 'PAT', 'PAT', 'O']",311
792,"['Выраженный', 'цианоз', 'губ', 'и', 'языка', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
793,"['Отѐков', 'нет', '.']","['PHY-START', 'PHY', 'O']",311
794,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'мелкопузырчатые', 'влажные', 'хрипы', 'с', 'обеих', 'сторон', 'в', 'нижних', 'отделах', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
795,"['Частота', 'дыхательных', 'движений', '(', 'ЧДД', ')', '–', '26', 'в', 'мин', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
796,"['При', 'аускультации', 'сердца', 'ритм', 'правильный', ',', '88', 'в', 'минуту', ',', 'хлопающий', '1', 'тон', 'и', 'щелчок', 'открытия', 'митрального', 'клапана', 'на', 'верхушке', ',', 'акцент', '2', 'тона', 'на', 'лѐгочной', 'артерии', ',', 'диастолический', 'шум', 'с', 'пресистолическим', 'усилением', 'на', 'верхушке', 'и', 'в', '5', 'точке', '.']","['O', 'O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
797,"['Печень', 'не', 'увеличена', '.']","['PHY-START', 'PHY', 'PHY', 'O']",311
798,"['Живот', 'мягкий', ',', 'безболезненный', 'при', 'пальпации', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",311
799,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",311
800,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",311
801,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
802,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
803,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
804,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
805,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '379', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '312', '[', 'K003186', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', '32', '-', 'летний', 'больной', 'на', 'приѐме', 'у', 'врача-терапевта', 'участкового', 'с', 'жалобами', 'на', 'периодически', 'возникающие', 'давящие', 'загрудинные', 'боли', 'при', 'умеренной', 'физической', 'нагрузке', ',', 'перебои', 'в', 'работе', 'сердца', 'и', 'периодические', 'потери', 'сознания', ',', 'которые', 'появились', 'около', 'полугода', 'назад', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
806,"['Брат', 'больного', 'умер', 'внезапно', 'в', 'молодом', 'возрасте', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
807,"['При', 'осмотре', '–', 'кожные', 'покровы', 'без', 'особенностей', ',', 'ЧДД', '–', '19', 'в', 'минуту', ',', 'ЧСС', '–', '88', 'ударов', 'в', 'минуту', ',', 'ритм', 'неправильный', '.']","['O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'O']",312
808,"['При', 'аускультации', 'сердца', '–', 'систолический', 'шум', 'в', '3', '–', '4', 'межреберье', 'слева', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",312
809,"['АД', '–', '115', '/', '75', 'мм', 'рт', '.', 'ст', '.', 'Печень', 'не', 'увеличена', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",312
810,"['Отѐков', 'нет', '.']","['PHY-START', 'PHY', 'O']",312
811,"['При', 'суточном', 'мониторировании', 'ЭКГ', 'выявлена', 'частая', 'желудочковая', 'экстрасистолия', 'и', 'короткие', 'пароксизмы', 'желудочковой', 'тахикардии', '.']","['O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O']",312
812,"['При', 'эхокардиографии', 'толщина', 'межжелудочковой', 'перегородки', 'в', 'диастолу', '–', '1,7', 'см', ',', 'задней', 'стенки', 'левого', 'желудочка', '–', '1,3', 'см', ',', 'размер', 'полости', 'левого', 'желудочка', 'в', 'диастолу', '–', '4,2', 'см', '.', 'Госпитализирован', 'для', 'обследования', 'и', 'уточнения', 'диагноза', '.']","['O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
813,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",312
814,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",312
815,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
816,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
817,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
818,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
837,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '381', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '314', '[', 'K003192', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'Ф', '.', '27', 'лет', 'предъявляет', 'жалобы', 'на', 'чувство', 'дискомфорта', 'в', 'животе', ',', 'проходящее', 'после', 'акта', 'дефекации', ',', 'ощущение', 'вздутия', 'живота', ',', 'кашицеобразный', 'стул', 'до', '3', 'раз', 'в', 'сутки', 'с', 'примесью', 'слизи', ',', 'в', 'основном', ',', 'в', 'утреннее', 'время', 'суток', ',', 'периодически', '–', 'чувство', 'неполного', 'опорожнения', 'кишечника', ',', 'эмоциональную', 'лабильность', ',', 'плохой', 'сон', ',', 'частые', 'головные', 'боли', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",314
838,"['Вышеуказанные', 'жалобы', 'беспокоят', 'около', 'трѐх', 'лет', ',', 'после', 'развода', 'с', 'мужем', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
839,"['При', 'объективном', 'обследовании', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",314
840,"['Язык', 'влажный', ',', 'чистый', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'O']",314
841,"['Живот', 'несколько', 'вздут', ',', 'мягкий', ',', 'отмечается', 'разлитая', 'пальпаторная', 'чувствительность', 'всего', 'живота', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
842,"['Размеры', 'печени', 'по', 'Курлову', 'в', 'пределах', 'нормы', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",314
843,"['Общий', 'анализ', 'крови', ',', 'мочи', ',', 'биохимический', 'анализ', 'крови', '–', 'без', 'существенных', 'изменений', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",314
844,"['Копрологический', 'анализ', '–', 'без', 'существенных', 'патологических', 'признаков', ',', 'однако', 'обнаруживается', 'большое', 'количество', 'слизи', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
845,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",314
