,id,words,ner,task
710,340,"['Общий', 'анализ', 'мочи', ':', 'цвет', '–', '«', 'соломенно-жѐлтый', '»', ',', 'относительная', 'плотность', '–', '1014', ',', 'прозрачная', ',', 'реакция', 'кислая', ',', 'белок', ',', 'сахар', 'отсутствуют', ',', 'лейкоциты', '–', 'единичные', 'в', 'поле', 'зрения', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'O', 'PHY', 'PHY', 'O', 'PHY', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",290
711,119,"['Назовите', 'современные', 'вакцины', 'для', 'профилактики', 'гриппа', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",277
712,602,"['Настоящее', 'ухудшение', 'в', 'течение', '2', 'месяцев', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",304
713,461,"['Жалобы', 'на', 'одышку', 'при', 'обычной', 'физической', 'нагрузке', 'и', 'в', 'покое', ',', 'кашель', ',', 'преимущественно', 'в', 'горизонтальном', 'положении', 'и', 'ночью', ',', 'отѐки', 'нижних', 'конечностей', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",295
714,528,"['Данные', 'боли', 'беспокоят', 'в', 'течение', '2', 'лет', ',', 'но', 'в', 'последнее', 'время', 'участились', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
715,346,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",290
716,87,"['Над', 'левым', 'тазобедренным', 'суставом', 'отѐка', ',', 'гиперемии', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",276
717,509,"[',', 'СОЭ', '–', '17', 'мм', '/', 'час', ';', 'лейкоцитарная', 'формула', ':', 'нейтрофилы', '–', '65,2%', ',', 'лимфоциты', '–', '21,3%', ',', 'эозинофилы', '–', '3,1', '%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O']",298
718,663,"['Над', 'остальной', 'поверхностью', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",307
719,769,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",313
720,51,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '338', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '274', '[', 'K000311', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '65', 'лет', 'с', 'диагнозом', '«', 'гипертоническая', 'болезнь', 'II', 'степени', ',', 'ИБС', ',', 'стенокардия', 'напряжения', 'стабильная', ',', 'ФК', 'II', ',', 'гиперлипидемия', '(', 'ОХС', '–', '6', 'ммоль', '/', 'л', ',', 'ЛПНП', '–', '4', 'ммоль', '/', 'л', ',', 'ЛПВП', '–', '1,0', 'ммоль', '/', 'л', ')', ',', 'хроническая', 'сердечная', 'недостаточность', '(', 'ХСН', ')', 'II', 'стадия', ',', 'ФК', 'II', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",274
722,554,"['Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '–', '1,012', 'г', '/', 'л', ',', 'белок', '–', '0,066', 'г', '/', 'л', ',', 'эритроциты', '–', '0', '–', '1', 'в', 'поле', 'зрения', ',', 'лейкоциты', '–', '12', '–', '15', 'в', 'поле', 'зрения', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
723,243,"['Заболевание', 'началось', 'с', 'повышения', 'температуры', 'до', '38', '°', 'С', ',', 'слабости', ',', 'снижения', 'аппетита', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O']",285
726,642,"['Ритм', 'правильный', ',', '96', 'в', 'минуту', '.']","['PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O']",306
727,730,"['Объективно', ':', 'состояние', 'тяжѐлое', '.']","['O', 'O', 'O', 'O', 'O']",311
728,382,"['В', 'последние', 'несколько', 'лет', 'из', 'Москвы', 'не', 'выезжал', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",292
731,29,"['Какова', 'длительность', 'приѐма', 'препаратов', 'железа', '?']","['O', 'O', 'O', 'O', 'O', 'O']",271
732,565,"['Болен', 'в', 'течение', 'трѐх', 'месяцев', '.']","['O', 'O', 'O', 'O', 'O', 'O']",302
733,375,"[',', 'мочевая', 'кислота', '–', '300', 'мкмоль', '/', 'л', ',', 'креатинин', '–', '78', 'мкмоль', '/', 'л', ';', 'альбуминурия', '–', '0', 'мг', '/', 'сутки', '.']","['O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
734,360,"['Аускультативно', ':', 'дыхание', 'над', 'лѐгкими', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",291
735,240,"['Препараты', 'какой', 'фармакологической', 'группы', 'Вы', 'бы', 'рекомендовали', 'пациентке', 'в', 'качестве', 'этиотропной', 'терапии', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",284
736,433,"['Проведите', 'стратификацию', 'тяжести', 'заболевания', 'и', 'факторов', 'риска', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
737,557,"['coli', 'в', 'концентрации', '100000', 'микроорганизмов', 'в', '1', 'мл', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
738,485,"['Оцените', 'рациональность', 'проведѐнной', 'смены', 'антибактериального', 'препарата', 'с', 'учѐтом', 'спектра', 'действия', 'препарата', 'и', 'наиболее', 'частых', 'возбудителей', 'внебольничной', 'пневмонии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
739,280,"['На', 'коже', 'спины', ',', 'в', 'области', 'правой', 'лопатки', 'чѐтко', 'отграниченный', 'от', 'нормальной', 'кожи', 'участок', 'гиперемии', 'с', 'несколько', 'приподнятыми', 'краями', ',', 'ярко-розового', 'цвета', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",287
740,391,"['Лабораторные', 'и', 'инструментальные', 'методы', 'обследования', ':', 'Клинический', 'анализ', 'крови', ':', 'гемоглобин', '–', '135', 'г', '/', 'л', ',', 'эритроциты', '4,7', '×', '1012', '/', 'л', ',', 'лейкоциты', '11', '×', '10', '9', '/', 'л', ',', 'палочкоядерные', '–', '28%', ',', 'сегментоядерные', '–', '57%', ';', 'СОЭ', '–', '35', 'мм', '/', 'час', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",292
741,229,"['Проведите', 'дифференциальную', 'диагностику', 'между', 'основным', 'и', 'альтернативными', 'заболеваниями', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",283
743,263,"['Объективно', ':', 'иктеричность', 'кожи', 'и', 'видимых', 'слизистых', ',', 'адинамия', '.']","['O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O']",286
744,260,"['В', 'течение', '7', 'дней', 'головная', 'боль', ',', 'температура', '38', '°', 'С', ',', 'недомогание', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",286
745,355,"['Головные', 'боли', 'участились', 'в', 'течение', 'последней', 'недели', ',', 'при', 'измерении', 'АД', '150', '–', '160', '/', '90', 'мм', 'рт', 'ст', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",291
746,104,"['Эпидемиологический', 'анамнез', ':', 'за', '2', 'дня', 'до', 'заболевания', 'навещал', 'друзей', 'в', 'общежитии', ',', 'среди', 'которых', 'были', 'лица', 'с', 'подобными', 'симптомами', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",277
747,534,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'O']",300
748,168,"[',', 'пульс', '–', '76', 'уд', '/', 'мин', '.']","['O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",279
749,418,"['Печень', 'на', '1', 'см', 'выступает', 'из-под', 'края', 'рѐберной', 'дуги', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
750,553,"['Анализ', 'крови', ':', 'Нв', '–', '110', 'г', '/', 'л', ',', 'лейкоциты', '–', '10,2', '×', '10', '9', '/', 'л', ',', 'СОЭ', '–', '28', 'мм', '/', 'ч', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
751,309,"['Какова', 'тактика', 'врача', 'на', 'этапе', 'стационарного', 'лечения', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",288
752,744,"['При', 'аускультации', 'сердца', '–', 'систолический', 'шум', 'в', '3', '–', '4', 'межреберье', 'слева', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",312
753,449,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",294
754,306,"['Дайте', 'этиологическую', 'характеристику', 'возбудителю', ',', 'предположительно', 'вызвавшему', 'заболевание', ',', 'назовите', 'источники', 'инфекции', 'и', 'пути', 'заражения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",288
755,331,"['Рост', '158', 'см', ',', 'вес', '91', 'кг', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",290
756,597,"['24', 'лет', 'жалуется', 'на', 'головную', 'боль', ',', 'слабость', ',', 'боли', 'в', 'суставах', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",304
757,96,"['Препараты', 'каких', 'групп', 'Вы', 'бы', 'рекомендовали', 'пациенту', 'в', 'качестве', 'этиотропной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",276
758,1,"['Больна', 'в', 'течение', '3', 'дней', '.']","['O', 'O', 'O', 'O', 'O', 'O']",270
760,15,"['Поставьте', 'диагноз', 'и', 'обоснуйте', '.']","['O', 'O', 'O', 'O', 'O']",270
761,102,"['Ночью', 'не', 'спал', ',', 'озноб', 'сменялся', 'чувством', 'жара', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O']",277
762,335,"['Тоны', 'сердца', 'приглушены', ',', 'ритм', 'правильный', '.']","['PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'O']",290
763,157,"['На', 'коже', 'живота', ',', 'ягодиц', 'и', 'нижних', 'конечностей', 'мелкая', 'звѐздчатая', 'сыпь', 'сине-фиолетового', 'цвета', ',', 'имеются', 'также', 'петехиальные', 'элементы', 'на', 'руках', '.']","['O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
766,39,"['Какой', 'длительности', 'должен', 'быть', 'курс', 'антибиотикотерапии', 'при', 'осложнѐнном', 'пиелонефрите', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",272
767,196,"['Пальпируются', 'мягкие', ',', 'безболезненные', 'подчелюстные', ',', 'шейные', 'и', 'подмышечные', 'лимфатические', 'узлы', '.']","['PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",281
768,143,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",278
769,318,"['Выявлена', 'небольшая', 'гиперемия', 'и', 'сухость', 'мягкого', 'нѐба', ',', 'задней', 'стенки', 'глотки', ',', 'миндалины', 'увеличены', ',', 'несколько', 'отѐчны', ',', 'отмечается', 'гиперплазия', 'лимфоидных', 'фолликулов', '.']","['O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O']",289
770,416,"['Тоны', 'сердца', 'приглушены', ',', 'ритмичные', ',', 'единичные', 'экстрасистолы', '.']","['PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PAT', 'PAT', 'O']",293
772,749,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",312
773,17,"['Поставьте', 'диагноз', 'в', 'соответствии', 'с', 'МКБ', '.10', 'J03.0', 'Стрептококковый', 'тонзиллит', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",270
774,221,"['Какова', 'тактика', 'врача-терапевта', 'участкового', '?']","['O', 'O', 'O', 'O', 'O']",282
775,630,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",305
776,85,"['Кожные', 'покровы', 'обычной', 'окраски', ',', 'выявлен', 'участок', 'гиперемии', 'кольцевидной', 'формы', '25', 'см', 'в', 'диаметре', 'на', 'передней', 'поверхности', 'левого', 'бедра', 'и', '15', 'см', 'на', 'правом', 'плече', ',', 'с', 'интенсивно', 'красными', 'и', 'поднимающимися', 'над', 'непоражѐнной', 'кожей', 'краями', ',', 'в', 'центре', 'эритема', 'бледная', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",276
777,715,"['Тоны', 'сердца', 'глухие', ',', 'ритм', 'правильный', '.']","['PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'O']",310
778,199,"['Язык', 'чистый', ',', 'влажный', '.']","['PHY', 'PHY', 'O', 'PHY', 'O']",281
779,667,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",307
780,156,"['Температура', 'тела', '39,2', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
781,384,"['Обращает', 'внимание', 'повышенная', 'потливость', 'больного', '.']","['O', 'O', 'PAT', 'PAT', 'O', 'O']",292
782,645,"['На', 'ЭКГ', ':', 'ритм', 'синусовый', ',', 'нормальное', 'положение', 'электрической', 'оси', 'сердца', '.']","['O', 'O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",306
783,757,"['Лечилась', 'у', 'дерматолога', 'по', 'поводу', 'нейродермита', 'и', 'у', 'гинеколога', 'по', 'поводу', 'климактерической', 'дисфункции', 'яичников', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",313
